time,close,MA,Volume,RSI,MACD,Sdev
2016-01-28T02:00:00+02:00,379.75,414.91266666666627,11414.04549854,41.64367756194404,-10.053302569223035,26.64956564374482
2016-01-29T02:00:00+02:00,378.22,413.32533333333294,13544.1454201,41.231843181453115,-10.639150636632337,25.153196735210905
2016-01-30T02:00:00+02:00,375.64,411.48366666666624,2587.10717325,40.504417098580895,-11.182716494156637,23.145571817309264
2016-01-31T02:00:00+02:00,368.49,409.30599999999964,4166.66582031,38.4783954010358,-12.051519186015753,20.773577087256196
2016-02-01T02:00:00+02:00,371.81,407.24799999999965,7255.30181772,39.97965878030996,-12.33002250087958,18.906697252565838
2016-02-02T02:00:00+02:00,373.05,405.31499999999966,5719.1133236,40.56304221620976,-12.308792647842608,16.494250596803397
2016-02-03T02:00:00+02:00,368.38,403.1219999999997,7104.32734038,39.02462459189823,-12.524424043351075,13.7717001492224
2016-02-04T02:00:00+02:00,387.82,401.63499999999965,13446.49792282,47.88532101526201,-10.999868309993303,12.639297211480576
2016-02-05T02:00:00+02:00,385,400.1496666666663,7372.61395629,46.822391425771045,-9.905018452690285,12.634409552890226
2016-02-06T02:00:00+02:00,375.39,397.4293333333329,5735.69706552,43.29541194763432,-9.7009620863966,12.772705508236129
2016-02-07T02:00:00+02:00,375,394.839333333333,2885.48637169,43.15334608899815,-9.461647701563663,12.95677346989312
2016-02-08T02:00:00+02:00,370.91,392.2416666666663,6943.10816696,41.611282338263905,-9.492593437645382,13.192042487808571
2016-02-09T02:00:00+02:00,373.2,389.72199999999964,5779.68010082,42.84284166815471,-9.225982906796105,11.129622140942633
2016-02-10T02:00:00+02:00,379.66,387.4439999999996,10006.63329256,46.28479783221809,-8.396632970583198,9.164551748455908
2016-02-11T02:00:00+02:00,377.98,385.54833333333295,7471.9603901,45.517134030980735,-7.7851863485294075,9.168870377541003
2016-02-12T02:00:00+02:00,383.27,383.9026666666663,5996.43060992,48.41821678067642,-6.795418352919967,9.09020069911361
2016-02-13T02:00:00+02:00,390.99,382.6173333333329,7325.181992,52.401487843329434,-5.326677976269593,7.999540549315195
2016-02-14T02:00:00+02:00,405,384.1173333333329,9759.39188685,58.643102829638785,-2.997645738423671,9.452853220068597
2016-02-15T02:00:00+02:00,399.28,384.52966666666623,7906.69773612,55.446279855842526,-1.5950404724369491,10.031893876541144
2016-02-16T02:00:00+02:00,407.51,385.4413333333329,8354.83032092,58.916504015909304,0.1785681031644799,11.226904237152041
2016-02-17T02:00:00+02:00,415.54,386.44299999999953,11842.59274457,62.0244801656118,2.206682307944334,13.463921828359508
2016-02-18T02:00:00+02:00,421.18,387.92366666666624,8589.76263967,64.0798799486729,4.220427826698426,15.746327032048036
2016-02-19T02:00:00+02:00,419.54,388.03099999999955,5015.53810241,63.01189641506738,5.619226420289806,17.241793410204128
2016-02-20T02:00:00+02:00,434.63,388.86566666666624,11636.53692118,68.25458385814915,7.854875159766948,19.485038645077157
2016-02-21T02:00:00+02:00,438.5,390.73066666666625,10300.29973428,69.45050447593547,9.825655509388412,21.55384194871328
2016-02-22T02:00:00+02:00,438.27,392.4596666666663,5840.31605458,69.2834521979095,11.239393327360915,23.008340634434187
2016-02-23T02:00:00+02:00,419.1,393.02433333333295,10509.08507816,56.981131902167,10.689707648252693,22.4639676537816
2016-02-24T02:00:00+02:00,423.78,394.12033333333295,7258.38130292,58.89984227211399,10.510555533301726,22.86164457667271
2016-02-25T02:00:00+02:00,423.51,395.1783333333329,5597.96719927,58.73707564707068,10.228877317504782,22.996489645164132
2016-02-26T02:00:00+02:00,432,396.4133333333329,4635.1202274,62.26800928326494,10.56888581148155,22.831922143133667
2016-02-27T02:00:00+02:00,431.07,398.1239999999996,4159.35798035,61.645719857349334,10.640643055349528,22.233560308689494
2016-02-28T02:00:00+02:00,431.68,399.9059999999996,3502.30480189,61.91457467296587,10.624263197350388,20.89929412085796
2016-02-29T02:00:00+02:00,435.23,401.89233333333294,8463.34883157,63.51735322976778,10.773546633990975,19.419219448786933
2016-03-01T02:00:00+02:00,432.5,404.0259999999996,6942.06248076,61.37817170746116,10.549953353478713,17.91516162361173
2016-03-02T02:00:00+02:00,423.45,405.74733333333296,5785.5894872,54.79051114586901,9.532608722268492,15.396817942358828
2016-03-03T02:00:00+02:00,420.29,407.3219999999996,7472.30440784,52.66500397864671,8.374830350553736,12.847926243178392
2016-03-04T02:00:00+02:00,408.01,408.6429999999997,7789.00370915,45.30906250021654,6.392698231967472,11.215634299945263
2016-03-05T02:00:00+02:00,399.83,409.043333333333,16436.4038611,41.182672342366104,4.114358842967192,11.677666076751018
2016-03-06T02:00:00+02:00,406.23,409.75099999999964,5692.00930862,45.37439756611474,2.792989135426069,11.061377796193657
2016-03-07T02:00:00+02:00,414.01,411.038333333333,5930.58284852,50.03593904804207,2.3465258131596443,10.687952505044018
2016-03-08T02:00:00+02:00,411.75,412.26333333333304,5576.2582036,48.734909957906176,1.7897066767610568,10.858185667971783
2016-03-09T02:00:00+02:00,413,413.666333333333,4882.28893015,49.51678653206423,1.4327719496480427,11.079431348230097
2016-03-10T02:00:00+02:00,416,415.0929999999997,5255.29945293,51.43134434336799,1.3761105885236589,11.158396659022861
2016-03-11T02:00:00+02:00,419.13,416.40866666666636,5950.80704899,53.416354491251134,1.5657222219615505,10.83237236251214
2016-03-12T02:00:00+02:00,410.9,417.5059999999997,4640.49424974,47.875689735357106,1.0399111402167023,10.373852273866946
2016-03-13T02:00:00+02:00,413.04,418.49833333333305,3286.86910903,49.346957718877476,0.7868123024939564,9.642954150574639
2016-03-14T02:00:00+02:00,414.99,419.298333333333,4469.78743496,50.712159281773765,0.7351045259021589,9.687131670421604
2016-03-15T02:00:00+02:00,415.85,419.6599999999997,4569.87994632,51.33511257831804,0.7548194641746022,9.64639169587009
2016-03-16T02:00:00+02:00,416.57,420.23633333333305,4095.01566317,51.88342630584943,0.8190996071040217,9.589025641329792
2016-03-17T02:00:00+02:00,418.49,420.60233333333304,3704.16067256,53.39153152894214,1.0132894671529584,9.059727865673878
2016-03-18T02:00:00+02:00,407.91,420.34799999999973,6391.24659489,45.0182664634587,0.3098964575941636,8.738580033397346
2016-03-19T02:00:00+02:00,409.04,419.943333333333,2872.32184745,45.99247998980853,-0.1545840650812238,8.137153617823499
2016-03-20T02:00:00+02:00,411.28,419.6679999999997,2579.00212762,47.96090869257148,-0.338042206036846,6.764124684694122
2016-03-21T02:00:00+02:00,411.67,418.90266666666633,3546.2789106,48.31412326553421,-0.44681377281358436,5.297549055937613
2016-03-22T02:00:00+02:00,416.64,418.1739999999997,3950.15519468,52.71842726928125,-0.13047452999973075,4.816583099048779
2016-03-23T02:00:00+02:00,417.62,417.48566666666636,4946.39651099,53.55878337431517,0.19703313351533325,4.6389628151202835
2016-03-24T02:00:00+02:00,415.17,417.3546666666664,2776.60883211,51.11294882966045,0.25594046950561733,4.546436406689348
2016-03-25T02:00:00+02:00,415.7,417.08533333333304,2588.7827232,51.62757128596,0.34145544249514614,3.4354511712472537
2016-03-26T02:00:00+02:00,416.96,416.8669999999997,1253.0063756,52.897041274684256,0.5050759433559051,3.0335975342839494
2016-03-27T02:00:00+02:00,416.64,416.35499999999973,21.38049179,52.52006508782443,0.6019857267270936,3.07549650463159
2016-03-28T03:00:00+03:00,422.87,416.08166666666637,3283.7914645,58.69222402519514,1.1680320159583175,3.516532773912525
2016-03-29T03:00:00+03:00,415.95,415.5573333333331,5947.26732848,50.79380036626215,1.0461818777097847,3.4924474226492674
2016-03-30T03:00:00+03:00,413.74,414.8409999999997,4824.85455184,48.54685841952873,0.7624966482819104,3.4987349142330086
2016-03-31T03:00:00+03:00,414.66,414.246333333333,3767.79239361,49.54742211913164,0.6049370337924529,3.3686354433414833
2016-04-01T03:00:00+03:00,416.31,414.00833333333304,3736.77266234,51.373773003822606,0.6062229536791506,3.2613532467418094
2016-04-02T03:00:00+03:00,419,413.965333333333,2072.95050094,54.279563160504885,0.81490881166809,3.335080358852841
2016-04-03T03:00:00+03:00,419.11,414.33533333333304,1337.67303294,54.3995649575342,0.9778973464267438,3.432126017522268
2016-04-04T03:00:00+03:00,418.75,414.9659999999997,3456.41091746,53.90094659332193,1.065732838372412,3.501907194674293
2016-04-05T03:00:00+03:00,422.71,415.51533333333305,3956.4598978,58.416127373857115,1.4383021515677683,3.8191372062377225
2016-04-06T03:00:00+03:00,421.03,415.7493333333331,2395.53791753,55.914038255501765,1.579793184395271,3.939787557737488
2016-04-07T03:00:00+03:00,420,416.02433333333306,3216.3306665,54.37626600599715,1.5904793988966617,3.5379738198679553
2016-04-08T03:00:00+03:00,417.75,416.1826666666664,4584.13099265,51.071935686366125,1.401239488333374,3.0678862430256757
2016-04-09T03:00:00+03:00,418.24,416.25733333333307,3599.3966934,51.75945441006064,1.2760943790506758,2.7582411062257464
2016-04-10T03:00:00+03:00,418.36,416.2316666666664,37.13734646,51.937570055522414,1.1730764799938243,2.4116684577556238
2016-04-11T03:00:00+03:00,422.69,416.6246666666664,3487.8325098,57.96815750816008,1.424409163296957,2.610816155929578
2016-04-12T03:00:00+03:00,425.54,417.04133333333306,6082.73402325,61.401128619978,1.8324400785538728,3.060360926442699
2016-04-13T03:00:00+03:00,423.93,417.3393333333331,3917.08383409,58.494608976487996,2.002806863116348,3.1689242654422554
2016-04-14T03:00:00+03:00,424.86,417.63966666666636,1109.6792152,59.68185097176133,2.1876491374816283,3.317762046940197
2016-04-15T03:00:00+03:00,429.45,418.06899999999973,4406.24086239,65.00272940018961,2.673691954862022,3.9116869442822666
2016-04-16T03:00:00+03:00,430.69,418.4756666666664,1848.39276214,66.29677015866334,3.122942686942281,4.45481941274189
2016-04-17T03:00:00+03:00,427.42,419.1259999999998,1502.86305951,59.996614555282406,3.1784759649317493,4.666778840933916
2016-04-18T03:00:00+03:00,428.14,419.76266666666646,3180.43077198,60.87816575493402,3.2431988925310975,4.761261282494246
2016-04-19T03:00:00+03:00,435.63,420.57433333333313,3798.31734873,68.62420277470208,3.8544410848949155,5.308780721604186
2016-04-20T03:00:00+03:00,442.13,421.5896666666665,7602.64665004,73.52353206463086,4.807927804440396,6.47330912286096
2016-04-21T03:00:00+03:00,451,422.73499999999984,5421.15632535,78.46523785952428,6.207748706597783,8.490384723330958
2016-04-22T03:00:00+03:00,447.7,423.73766666666654,5494.44115676,73.00578504473907,6.970483046389518,9.572575554682693
2016-04-23T03:00:00+03:00,451.92,424.9626666666665,2250.03521079,75.36619042334692,7.825269403247546,10.772144679686095
2016-04-24T03:00:00+03:00,460.02,426.4399999999999,7103.31254835,79.13711252276212,9.051950800748841,12.452511584020648
2016-04-25T03:00:00+03:00,462.33,427.95233333333323,5607.28864403,80.07391824129631,10.094143339523384,14.033510706524831
2016-04-26T03:00:00+03:00,467.42,429.64499999999987,3594.22425234,81.99265457164466,11.20168286888213,15.617410124604355
2016-04-27T03:00:00+03:00,445.38,430.3953333333332,5391.34277292,56.58465173163142,10.183582125571945,15.354736728452167
2016-04-28T03:00:00+03:00,449.14,431.5016666666665,6716.37059433,58.92323456916652,9.569815650037526,14.953955822794203
2016-04-29T03:00:00+03:00,456.53,432.9279999999999,2595.90358802,63.12718025261681,9.569402421057077,14.738373858745385
2016-04-30T03:00:00+03:00,448.37,434.0516666666665,2312.7336173,56.27812202078806,8.809085476174346,13.964759745521283
2016-05-01T03:00:00+03:00,453,435.2746666666665,1034.03440116,58.99650627576255,8.482351852962267,13.47573819870912
2016-05-02T03:00:00+03:00,444.06,436.10999999999984,6597.1016602,52.24228322428385,7.416536599984568,12.864528129712282
2016-05-03T03:00:00+03:00,450.61,437.15999999999985,5600.85014285,56.198888290997346,7.019484346512172,12.078008113928425
2016-05-04T03:00:00+03:00,446.63,438.0893333333332,3327.60727439,53.30884167047606,6.310916520042213,11.131665767084963
2016-05-05T03:00:00+03:00,448.5,438.94899999999984,2569.5932008,54.49297016675253,5.833025299644987,10.435662844307593
2016-05-06T03:00:00+03:00,458.48,440.19733333333323,5540.01942593,60.28222554536172,6.188261234665504,9.96700630832085
2016-05-07T03:00:00+03:00,458.07,441.4663333333332,2004.63685564,59.94483416821529,6.363351938916139,8.870047970566771
2016-05-08T03:00:00+03:00,458.21,442.8149999999998,1353.23221974,60.02710372929833,6.439182525563581,7.425206579626266
2016-05-09T03:00:00+03:00,460.82,444.23433333333315,3536.50388948,61.61015212654542,6.633418084611435,6.682178088028258
2016-05-10T03:00:00+03:00,451.62,445.34299999999985,5746.15794322,53.558435827942674,5.976099299425414,6.212772710324989
2016-05-11T03:00:00+03:00,452.91,446.35033333333314,3346.58050448,54.45719335480463,5.495908236394541,6.18838783530397
2016-05-12T03:00:00+03:00,455.2,447.3389999999998,3453.49239809,56.082025345442666,5.239736796852981,6.045950628323444
2016-05-13T03:00:00+03:00,455.91,448.40499999999986,2822.65051925,56.59903141484955,5.035958753943191,6.041139358608133
2016-05-14T03:00:00+03:00,455.57,449.4286666666666,1371.60752508,56.25749346441947,4.79179124164699,5.901568096710157
2016-05-15T03:00:00+03:00,457.56,450.3656666666665,1612.62318102,57.86029696489525,4.704631039800745,5.648564839864033
2016-05-16T03:00:00+03:00,454,451.1426666666665,3248.19201846,54.04511983586016,4.298740499439134,4.695524757696925
2016-05-17T03:00:00+03:00,453.08,451.9979999999998,3430.4794661,53.071217051314505,3.858356281213503,4.35601684457141
2016-05-18T03:00:00+03:00,452.92,452.82399999999984,2608.23175371,52.89270327965367,3.456592505894662,4.247140067164828
2016-05-19T03:00:00+03:00,436.3,452.8463333333332,5961.11508587,38.43171040562819,1.776616983854069,5.617417467141208
2016-05-20T03:00:00+03:00,442.72,452.8659999999999,3429.48001225,44.71904505722307,0.9522872502456039,5.9545413551349515
2016-05-21T03:00:00+03:00,443.31,452.60966666666656,1916.43483232,45.2721651334014,0.34265811707371086,6.264707814418007
2016-05-22T03:00:00+03:00,438.8,452.3129999999999,2350.68206338,41.82700167048582,-0.4986485612469096,6.681664388463683
2016-05-23T03:00:00+03:00,442.99,452.01533333333316,2625.60063215,45.94280169417618,-0.8178643512560484,6.937388557672804
2016-05-24T03:00:00+03:00,443.97,451.48033333333314,3072.77859998,46.889282307897986,-0.9804651627873682,7.047960768904996
2016-05-25T03:00:00+03:00,448.7,451.0259999999998,3663.31591089,51.319573878179106,-0.719363631505189,7.044480889319113
2016-05-26T03:00:00+03:00,452.07,450.5143333333332,3768.49837208,54.24786941653202,-0.23776711974272757,6.842386480607699
2016-05-27T03:00:00+03:00,472.05,451.4033333333331,12221.5420295,66.94378287673497,1.7361078352819277,8.145790615405204
2016-05-28T03:00:00+03:00,519.41,453.74566666666647,12568.0311235,80.65031194629091,7.040812055483173,16.903320524380753
2016-05-29T03:00:00+03:00,517.84,455.7893333333331,8215.67477954,79.4738677530279,10.991440010849033,21.822473799960658
2016-05-30T03:00:00+03:00,527.64,458.43166666666644,6074.77470621,81.30685237463696,14.743169149544826,26.59308046748071
2016-05-31T03:00:00+03:00,531.84,461.0596666666665,12071.18195857,82.04680079351952,17.84958748727462,30.628348372055328
2016-06-01T03:00:00+03:00,536.95,464.15599999999984,5456.94265694,82.93203279142311,20.487612253447253,34.273280303319375
2016-06-02T03:00:00+03:00,538,467.0689999999998,3939.35132771,83.11625295897781,22.404724394996208,37.22638155931897
2016-06-03T03:00:00+03:00,569.94,471.17933333333315,8782.75758052,87.52658315212513,26.199331065497574,42.47951500135014
2016-06-04T03:00:00+03:00,573.8,475.3559999999998,6216.62719325,87.93669804792681,29.181665852181027,46.87265581071767
2016-06-05T03:00:00+03:00,573.91,479.2036666666665,5415.83329102,87.94885818214435,31.1944732679338,50.104885949376325
2016-06-06T03:00:00+03:00,584.5,483.4179999999998,4465.51612091,89.08915643113224,33.260752886908904,53.24479722000982
2016-06-07T03:00:00+03:00,577.54,487.39566666666644,6705.9183035,83.49724397346421,33.94537933611275,54.941718065601016
2016-06-08T03:00:00+03:00,583.03,491.4693333333331,3259.15110515,84.33261575340984,34.53287436798337,55.258976417863906
2016-06-09T03:00:00+03:00,575.01,495.58233333333305,3770.71826177,78.11207416218035,33.95985338875971,54.60964919316026
2016-06-10T03:00:00+03:00,578.01,499.75233333333307,3458.45611993,78.74368867320949,33.363214691205485,53.327696462532685
2016-06-11T03:00:00+03:00,610,504.9123333333331,4000.07125392,84.03436648845994,35.067463977267494,52.65246062626249
2016-06-12T03:00:00+03:00,672.13,512.1196666666665,14138.30680141,89.50036419454922,40.95931211902814,56.63033251712449
2016-06-13T03:00:00+03:00,704.49,520.4169999999998,17280.60397099,91.19182214997045,47.690084171757576,61.77872903354442
2016-06-14T03:00:00+03:00,685.25,528.0066666666664,10633.44050213,82.6649523850748,50.88518952165384,62.48653106670396
2016-06-15T03:00:00+03:00,695,536.0399999999997,5783.92382791,83.50659605812521,53.586366767052255,62.15348663590886
2016-06-16T03:00:00+03:00,766.62,546.4913333333332,17946.82684699,88.08345833558577,60.805279232625935,69.0363919592426
2016-06-17T03:00:00+03:00,745.22,556.2346666666665,14687.27083687,80.86289663842135,64.06106217023921,73.87522997595416
2016-06-18T03:00:00+03:00,754.83,566.852333333333,5903.4718056,81.59262751716972,66.64845835018991,77.48797490417513
2016-06-19T03:00:00+03:00,761.44,577.4763333333332,2617.2792086,82.09827081987,68.44338745584719,80.37734982412732
2016-06-20T03:00:00+03:00,730.85,587.0609999999998,7973.95130462,72.21215958095814,66.62946139952908,79.81760102884597
2016-06-21T03:00:00+03:00,667.54,594.6856666666664,32614.06863406,56.93206786084159,59.398613789598585,76.317663648399
2016-06-22T03:00:00+03:00,601.3,599.9626666666665,16456.40877925,45.97141969075113,47.77240994945828,72.9554161440404
2016-06-23T03:00:00+03:00,624.91,605.9939999999998,24274.74702818,49.68933652117564,40.002564662174905,70.87363775763333
2016-06-24T03:00:00+03:00,661.71,613.0943333333331,16163.80160244,54.89888311171719,36.394821891087645,68.49487962431984
2016-06-25T03:00:00+03:00,659.86,620.0206666666664,6576.67165427,54.59283891148769,33.00590864432604,65.74633241482029
2016-06-26T03:00:00+03:00,657.79,626.2119999999998,84.3049939,54.22856167710696,29.809513267013358,63.32459137452173
2016-06-27T03:00:00+03:00,657.5,630.8149999999998,8668.59311395,54.1740236051866,26.94237143844066,60.077951818866765
2016-06-28T03:00:00+03:00,646.08,635.0896666666665,5478.35678007,51.95798763113201,23.478002525018155,57.02814078154889
2016-06-29T03:00:00+03:00,634.11,638.6386666666664,9132.30662895,49.66476192483734,19.541325997122954,53.294599595081195
2016-06-30T03:00:00+03:00,667.95,643.1756666666664,7479.78991543,55.62730068722335,18.933829275870266,48.43180617115251
2016-07-01T03:00:00+03:00,674.86,647.7726666666664,6432.9196212,56.753821453003816,18.793325243255026,45.71606376318897
2016-07-02T03:00:00+03:00,702.48,653.255333333333,5474.31093254,61.014305454889815,20.672379630884052,45.81799684348948
2016-07-03T03:00:00+03:00,658.27,656.1996666666665,7320.31995027,52.15693536847324,18.382266918845403,45.941606662698035
2016-07-04T03:00:00+03:00,680.35,659.7513333333332,4290.1322529,55.62194629258928,18.139902065608908,45.94030542726177
2016-07-05T03:00:00+03:00,668.94,662.9189999999998,3087.00697287,53.46697022779512,16.833093111470816,45.93497289375635
2016-07-06T03:00:00+03:00,674.7,665.9256666666664,3554.11103812,54.426871646272545,16.076897000833014,41.53966002208115
2016-07-07T03:00:00+03:00,638.19,667.9473333333332,12686.97748112,47.70889223392807,12.388744526677101,39.1731405557444
2016-07-08T03:00:00+03:00,663,670.6129999999998,6579.38521251,52.04096137456346,11.337129402746655,34.160797893931935
2016-07-09T03:00:00+03:00,647.78,673.0386666666666,6150.78612894,49.340466484421746,9.16988530960748,26.505572107578633
2016-07-10T03:00:00+03:00,648.76,675.3969999999998,2313.34939113,49.522099768968076,7.445578566440304,21.17751316845267
2016-07-11T03:00:00+03:00,649.32,676.7076666666666,2975.83245006,49.6332281535763,6.054448456364071,21.087782505520025
2016-07-12T03:00:00+03:00,663.52,676.4206666666665,4286.94823949,52.48949244987492,6.028298672613573,16.997206358701092
2016-07-13T03:00:00+03:00,655.06,674.7729999999998,6573.20203069,50.64671758213091,5.264240595058482,15.142330822900028
2016-07-14T03:00:00+03:00,659.1,673.9013333333331,2392.43467683,51.52198432575258,4.927907450591647,15.142686320474574
2016-07-15T03:00:00+03:00,664.6,672.8879999999998,3228.34264299,52.750519046461925,5.04698652600257,15.169746405270407
2016-07-16T03:00:00+03:00,662.45,669.4156666666664,1682.67647053,52.19369104784813,4.911256610429973,15.160305043114013
2016-07-17T03:00:00+03:00,679.54,667.2263333333332,3437.77012475,56.155535190548946,6.1122516154891855,15.669171037427017
2016-07-18T03:00:00+03:00,672.1,664.4686666666665,3012.20623461,54.05530893830432,6.390042555458763,15.374680289364445
2016-07-19T03:00:00+03:00,673.48,661.5366666666666,1901.69030861,54.396005095284956,6.644949502096324,13.973751062266352
2016-07-20T03:00:00+03:00,667.03,659.4093333333333,3417.32189644,52.43874083648933,6.25440708704491,13.966208961281177
2016-07-21T03:00:00+03:00,663.99,659.2909999999999,2501.83893143,51.49820977234453,5.634644145485595,13.789179852335561
2016-07-22T03:00:00+03:00,649.95,660.9126666666666,5191.55506577,47.280460183406596,3.964862420383838,11.06357685155068
2016-07-23T03:00:00+03:00,655.52,661.9329999999999,1284.52223933,49.062823750743924,3.0557757420803,11.126072487637432
2016-07-24T03:00:00+03:00,661.47,661.9249999999998,1427.97990306,50.96975570696379,2.783348564012499,10.287319621754351
2016-07-25T03:00:00+03:00,654.96,661.7616666666665,2441.94401025,48.81640469959881,2.018873155965025,10.193497633300174
2016-07-26T03:00:00+03:00,651.24,661.5433333333331,3552.82907397,47.57940965552605,1.1001659484523998,9.802756806129608
2016-07-27T03:00:00+03:00,653.48,661.409333333333,2664.94311137,48.42686238856482,0.5465330542649554,8.67751454911524
2016-07-28T03:00:00+03:00,653.07,661.6423333333331,1908.65442208,48.27303322191913,0.07384023911220083,8.764859896203621
2016-07-29T03:00:00+03:00,654.61,662.3256666666664,1297.14816627,48.929248222694326,-0.17449561594037277,8.435406851483378
2016-07-30T03:00:00+03:00,654.67,661.8829999999998,669.15982547,48.95641796367704,-0.36228586572860877,8.146888731281148
2016-07-31T03:00:00+03:00,623.83,660.1819999999997,4933.59771338,37.81926600173193,-2.9654573051270745,11.15126507396691
2016-08-01T03:00:00+03:00,606.35,656.9776666666663,5512.82137405,33.208011197780664,-6.365600657303958,15.872928683769464
2016-08-02T03:00:00+03:00,540.03,653.0363333333331,22141.67217658,22.165440912935054,-14.2474725069319,29.82054581576272
2016-08-03T03:00:00+03:00,563.42,649.1386666666664,15447.73506247,30.893480610902543,-18.394494924652577,35.18161259450658
2016-08-04T03:00:00+03:00,576.13,646.0449999999997,8499.83692796,35.14907686509689,-20.42005955477964,37.930008752963246
2016-08-05T03:00:00+03:00,572.5,642.638333333333,4810.23375099,34.49571717825414,-22.063905808528375,40.35913902389338
2016-08-06T03:00:00+03:00,589.48,641.0146666666662,6021.3087891,40.104260590671146,-21.745849103533374,40.31526689419322
2016-08-07T03:00:00+03:00,592.47,638.6636666666662,2910.30990604,41.06123344443022,-21.010324914679472,40.0765258474338
2016-08-08T03:00:00+03:00,591.88,636.8003333333329,3181.85250852,40.92229284972597,-20.241691149455733,39.37443541182438
2016-08-09T03:00:00+03:00,582.75,634.5999999999996,3174.70598792,38.73787172227494,-20.13712975334647,39.031212638091276
2016-08-10T03:00:00+03:00,590.27,632.6316666666662,5198.38160449,41.50741996043353,-19.225839431570307,38.1348145924425
2016-08-11T03:00:00+03:00,585.22,630.0216666666662,2543.68401092,40.193318380054414,-18.695616650331772,37.853771790270564
2016-08-12T03:00:00+03:00,585.91,627.7166666666661,2177.29647334,40.47063560140936,-18.01210174593882,36.9428682021309
2016-08-13T03:00:00+03:00,583.52,625.197333333333,962.30229892,39.78253321899904,-17.461973524594555,35.2965882876791
2016-08-14T03:00:00+03:00,568.76,622.0026666666662,4812.8152523,35.74094379176934,-18.0094004335175,34.214548583168494
2016-08-15T03:00:00+03:00,565.55,618.7726666666662,4542.40324264,34.91029649832065,-18.48912920337432,32.99598422535467
2016-08-16T03:00:00+03:00,574.99,615.2876666666663,4837.18871903,39.37271601160853,-17.901234317041258,30.588589616877805
2016-08-17T03:00:00+03:00,570.91,611.9146666666661,4108.5976507,38.15517281067813,-17.56210032556055,27.58403050226505
2016-08-18T03:00:00+03:00,571.49,608.5149999999995,3967.28412511,38.44657562256997,-17.04999135416608,23.25720324437106
